Timestamp,715947,716930,718085,716928,718364,716924,763980,716922,768523,716920,715929,716895,716918,716916,763990,715920,715916,716912,716911,716908,759610,716906,716907,763706,716902,763748,716898,762398
12/03/2023 01:50,68.6,65.9,72.9,65.2,69.7,70.7,63.7,69.3,62.7,68.2,61.3,68.4,67.9,64.6,69.6,69.6,68.8,69.7,68.8,69.7,68.8,69.7,69.7,69.7,68.8,69.7,69.7,69.6
12/03/2023 01:55,68.7,65.6,72.4,65.1,69.7,69.4,63.2,69.6,62.4,67.4,61.7,69.8,69.4,65.7,69.7,69.7,68.8,69.7,68.8,69.7,68.8,69.7,69.7,69.7,68.8,69.7,69.7,69.7
12/03/2023 02:00,68.7,64.5,72.7,64.6,69.1,69.2,64.3,68.8,62.9,67.4,61.5,69.2,69,66.3,69.7,69.7,68.6,69.8,68.6,69.8,68.6,69.8,69.8,69.8,68.6,69.8,69.8,69.7
12/03/2023 02:05,68.8,66.1,73.2,65.8,68.5,69.6,64,69.1,62.5,67.2,61.3,69.9,70.5,67.5,69.6,69.6,68.7,69.7,68.7,69.7,68.7,69.7,69.7,69.7,68.7,69.7,69.7,69.6
12/03/2023 02:10,68.6,67.5,73.4,65.6,68.9,70.3,64.9,70.4,63,68.2,62.4,70.2,69.8,66.7,69.6,69.6,68.7,69.7,68.7,69.7,68.7,69.7,69.7,69.7,68.7,69.7,69.7,69.6
12/03/2023 02:15,68.8,65.1,73,64.8,67.5,69.7,64.3,70.4,63,68.2,62.8,70.6,69.1,66.1,69.7,69.7,68.8,69.6,68.8,69.6,68.8,69.6,69.6,69.6,68.8,69.6,69.6,69.7
12/03/2023 02:20,68.7,66.4,72.1,64.3,68.1,68.4,63.9,69.6,62.5,65.5,62.2,70,69.9,66.8,69.5,69.5,68.7,69.5,68.7,69.5,68.7,69.5,69.5,69.5,68.7,69.5,69.5,69.5
12/03/2023 02:25,68.7,64.3,70.9,63.8,67.5,67.6,63.3,68.7,62.4,67.4,62,69.8,68.9,66.2,69.7,69.7,68.7,69.7,68.7,69.7,68.7,69.7,69.7,69.7,68.7,69.7,69.7,69.7
12/03/2023 02:30,68.7,64.5,72.8,64.1,67.9,68.5,64,69.9,62.7,67.9,61.9,68.5,67.6,64.9,69.7,69.7,68.7,69.7,68.7,69.7,68.7,69.7,69.7,69.7,68.7,69.7,69.7,69.7
12/03/2023 02:35,68.7,63.9,70.8,63.5,67.3,68.2,63.6,68.4,63.1,68.4,62.6,69.6,69.3,66.6,69.3,69.3,68.6,69.4,68.6,69.4,68.6,69.4,69.4,69.4,68.6,69.4,69.4,69.3
12/03/2023 02:40,68.5,66.3,71.5,64.3,68,69.3,64.7,68.5,62.5,68.4,62.3,69,68.1,66.1,69.6,69.6,68.5,69.6,68.5,69.6,68.5,69.6,69.6,69.6,68.5,69.6,69.6,69.6
12/03/2023 02:45,68.5,66,71.1,64.3,68.1,69.4,63.8,68.6,62.7,67.9,62.3,69.2,68,63.9,69.5,69.5,68.6,69.6,68.6,69.6,68.6,69.6,69.6,69.6,68.6,69.6,69.6,69.5
12/03/2023 02:50,68.4,64.2,71.5,63.9,67.8,69.4,63.5,68.3,61.9,67.8,61.4,68.5,67.2,64.2,69.4,69.4,68.5,69.5,68.5,69.5,68.5,69.5,69.5,69.5,68.5,69.5,69.5,69.4
12/03/2023 02:55,68.4,64.4,71,64.4,67.9,69.6,64.5,69.1,63.1,67.7,61,68.2,67.2,64.4,69.4,69.4,68.5,69.5,68.5,69.5,68.5,69.5,69.5,69.5,68.5,69.5,69.5,69.4
12/03/2023 03:00,68.6,63.2,69.8,63.9,68.2,69.7,64.4,69.7,63.4,68.9,61.7,67.9,67.1,64.2,69.6,69.6,68.6,69.6,68.6,69.6,68.6,69.6,69.6,69.6,68.6,69.6,69.6,69.6
12/03/2023 03:05,68.6,62.8,67.3,63.8,68.7,69.2,64.1,69.6,63.1,66.7,61.4,68.6,68.3,64.8,69.6,69.6,68.6,69.7,68.6,69.7,68.6,69.7,69.7,69.7,68.6,69.7,69.7,69.6
12/03/2023 03:10,68.6,63.3,59.1,64.5,68.8,69.6,64.3,69.9,63,67.6,61.1,69.1,68,65.3,69.5,69.5,68.7,69.6,68.7,69.6,68.7,69.6,69.6,69.6,68.7,69.6,69.6,69.5
12/03/2023 03:15,68.6,63.1,63.9,63.9,69.2,70,63.9,69,63.1,67.8,61.3,69.1,68.6,65.4,69.6,69.6,68.5,69.7,68.5,69.7,68.5,69.7,69.7,69.7,68.5,69.7,69.7,69.6
12/03/2023 03:20,68.6,63.5,66.7,64.9,69.1,67.8,64.4,68.2,64.3,68.7,61.2,68.8,68.7,65.4,69.6,69.6,68.6,69.7,68.6,69.7,68.6,69.7,69.7,69.7,68.6,69.7,69.7,69.6
12/03/2023 03:25,68.6,61.3,67.3,64.5,69.5,69.8,64.3,69.2,65.1,69.4,61.8,68.7,68.7,65.9,69.4,69.4,68.5,69.5,68.5,69.5,68.5,69.5,69.5,69.5,68.5,69.5,69.5,69.4
12/03/2023 03:30,68.5,63,68.4,63.2,68.1,68.6,64,68.9,63.5,68.3,60.8,67.2,66.5,62.8,69.4,69.4,68.6,69.5,68.6,69.5,68.6,69.5,69.5,69.5,68.6,69.5,69.5,69.4
12/03/2023 03:35,68.4,64.3,68.3,64.5,68.9,68.4,63.5,68.2,64.1,67.2,61.1,67.3,65.7,62.7,69.3,69.3,68.4,69.4,68.4,69.4,68.4,69.4,69.4,69.4,68.4,69.4,69.4,69.3
12/03/2023 03:40,68.5,61.4,67.3,62.8,67.5,69,64,70.4,63.4,68,61.7,69.1,68.6,65.3,69.3,69.3,68.7,69.4,68.7,69.4,68.7,69.4,69.4,69.4,68.7,69.4,69.4,69.3
12/03/2023 03:45,68.3,59.2,67.2,63.2,69.1,69,63.6,69.6,63.2,68.8,61.5,68.3,67.8,63.7,69.2,69.2,68.6,69.3,68.6,69.3,68.6,69.3,69.3,69.3,68.6,69.3,69.3,69.2
12/03/2023 03:50,68.3,61.3,68.2,62.9,68.5,68.8,62.8,70.2,62.6,67.8,60.6,67.9,67.9,64.8,69.2,69.2,68.7,69.2,68.7,69.2,68.7,69.2,69.2,69.2,68.7,69.2,69.2,69.2
12/03/2023 03:55,68.3,60.4,65.8,61.7,68.6,68.4,63.9,70,63.3,68.4,61.4,69.1,68.5,66,69.1,69.1,68.8,69.2,68.8,69.2,68.8,69.2,69.2,69.2,68.8,69.2,69.2,69.1
12/03/2023 04:00,68.4,60.4,66,62.2,67.9,69.3,64.2,69.7,63.4,68.9,61.4,69.5,69.1,67.4,69.4,69.4,68.7,69.5,68.7,69.5,68.7,69.5,69.5,69.5,68.7,69.5,69.5,69.4
12/03/2023 04:05,68.5,61.9,67.4,63.5,68.6,69.7,64,69.1,62.5,68.9,61.7,69.2,68.9,66.8,69.3,69.3,68.6,69.4,68.6,69.4,68.6,69.4,69.4,69.4,68.6,69.4,69.4,69.3
12/03/2023 04:10,68.4,62.9,66.4,63,67.9,68.7,63.8,70,63.2,67,61.6,70.3,69.7,67.2,69.3,69.3,68.7,69.4,68.7,69.4,68.7,69.4,69.4,69.4,68.7,69.4,69.4,69.3
12/03/2023 04:15,68.5,60.3,64.9,62.7,68.6,67.5,63.3,68.3,63.5,68.3,61.9,69.7,68.5,66.6,69.4,69.4,68.8,69.4,68.8,69.4,68.8,69.4,69.4,69.4,68.8,69.4,69.4,69.4
12/03/2023 04:20,68.4,61.1,65.5,63.3,68.7,68,63.2,68.1,64.1,68.6,61.4,67.3,66.5,65.3,69.4,69.4,68.7,69.4,68.7,69.4,68.7,69.4,69.4,69.4,68.7,69.4,69.4,69.4
12/03/2023 04:25,68.4,62.7,66.3,63.8,69.1,67.5,64,67.3,63.5,68.1,61,67.7,68.6,67,69.3,69.3,68.7,69.4,68.7,69.4,68.7,69.4,69.4,69.4,68.7,69.4,69.4,69.3
12/03/2023 04:30,68.5,62.6,67.5,63.3,68.8,69.5,63.8,69.2,63.9,69.1,61.6,68.7,68.7,67.5,69.3,69.3,68.8,69.3,68.8,69.3,68.8,69.3,69.3,69.3,68.8,69.3,69.3,69.3
12/03/2023 04:35,68.5,64.1,68.3,64.4,68.9,69.9,64.5,70.5,64.5,68,62.7,69.3,68.1,67.6,69.4,69.4,68.7,69.4,68.7,69.4,68.7,69.4,69.4,69.4,68.7,69.4,69.4,69.4
12/03/2023 04:40,68.6,61.6,67.1,62.9,67.7,69,63.7,69.6,64.5,69.1,62.7,70,70,67.1,69.4,69.4,68.9,69.5,68.9,69.5,68.9,69.5,69.5,69.5,68.9,69.5,69.5,69.4
12/03/2023 04:45,68.6,62,65.2,62,66.8,67.7,63,67.9,64.6,69,61.5,67.4,67.7,65.2,69.5,69.5,69,69.5,69,69.5,69,69.5,69.5,69.5,69,69.5,69.5,69.5
12/03/2023 04:50,68.5,62.7,67,63.2,67.5,66.6,62.7,68.7,64.2,69.6,61.6,67.4,66.2,64.9,69.5,69.5,69,69.5,69,69.5,69,69.5,69.5,69.5,69,69.5,69.5,69.5
12/03/2023 04:55,68.5,63,68.2,63.6,68.2,68.3,63.2,68.7,64.2,69.9,61.7,68,68,65,69.4,69.4,68.9,69.4,68.9,69.4,68.9,69.4,69.4,69.4,68.9,69.4,69.4,69.4
12/03/2023 05:00,68.4,62.8,67.9,64.4,68.8,68.8,63.7,69.4,64.8,69.2,61.6,68.4,67,63.9,69.3,69.3,68.9,69.3,68.9,69.3,68.9,69.3,69.3,69.3,68.9,69.3,69.3,69.3
12/03/2023 05:05,68.3,63.2,67.6,63.9,69.4,69.3,64.1,69.4,64.7,68.9,61.9,68.2,67.4,64.5,69.3,69.3,68.7,69.3,68.7,69.3,68.7,69.3,69.3,69.3,68.7,69.3,69.3,69.3
12/03/2023 05:10,68.3,63.3,67.5,64.2,69.5,67.9,63.3,68.4,64.6,69.5,62,68.8,68,64.5,69.3,69.3,68.8,69.4,68.8,69.4,68.8,69.4,69.4,69.4,68.8,69.4,69.4,69.3
12/03/2023 05:15,68.4,63.5,67.6,64.2,68.2,67.9,63.2,68.6,63.3,69.4,61.2,68.6,68.7,65.8,69.2,69.2,68.7,69.3,68.7,69.3,68.7,69.3,69.3,69.3,68.7,69.3,69.3,69.2
12/03/2023 05:20,68.5,61.4,67.9,63.5,68.8,68.8,63.8,68.9,63.9,69.8,61.5,69,67.4,63.9,69.2,69.2,68.8,69.2,68.8,69.2,68.8,69.2,69.2,69.2,68.8,69.2,69.2,69.2
12/03/2023 05:25,68.5,61.8,65.8,62.6,68.3,68.3,63.9,69.9,63.9,69.2,61.4,68.5,66.9,63.7,69.3,69.3,68.8,69.4,68.8,69.4,68.8,69.4,69.4,69.4,68.8,69.4,69.4,69.3
12/03/2023 05:30,68.5,61.9,67.5,62.8,68.6,67.5,62.7,67.6,64.5,70,61.8,67.2,65.9,64.4,69.4,69.4,68.8,69.5,68.8,69.5,68.8,69.5,69.5,69.5,68.8,69.5,69.5,69.4
12/03/2023 05:35,68.5,60.9,67.1,62.4,68.3,68,62.7,68.4,64.6,69.3,61.8,68.6,67.9,65.2,69.5,69.5,69.2,69.6,69.2,69.6,69.2,69.6,69.6,69.6,69.2,69.6,69.6,69.5
12/03/2023 05:40,68.7,65.4,69.4,65.1,68.6,68.6,63.9,70.3,65,69.7,62.3,68.7,68.3,65.2,69.6,69.6,68.9,69.7,68.9,69.7,68.9,69.7,69.7,69.7,68.9,69.7,69.7,69.6
